LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212J tsugcana 100 33.397
212J tsugcana 101 33.645
212J tsugcana 102 33.893
212J tsugcana 103 34.142
212J tsugcana 104 34.39
212J tsugcana 105 34.638
212J tsugcana 106 34.887
212J tsugcana 107 35.135
212J tsugcana 108 35.383
212J tsugcana 109 35.631
212J tsugcana 110 35.88
212J tsugcana 111 36.128
212J tsugcana 112 36.376
212J tsugcana 113 36.624
212J tsugcana 114 36.873
212J tsugcana 115 37.121
212J tsugcana 116 37.369
212J tsugcana 117 37.617
212J tsugcana 118 37.866
212J tsugcana 119 38.114
212J tsugcana 120 38.362
212J tsugcana 121 38.611
212J tsugcana 122 38.859
212J tsugcana 123 39.107
212J tsugcana 124 39.355
212J tsugcana 125 39.604
212J tsugcana 126 39.852
212J tsugcana 127 40.1
212J tsugcana 128 40.348
212J tsugcana 129 40.597
212J tsugcana 130 40.845
212J tsugcana 131 41.093
212J tsugcana 132 41.342
212J tsugcana 133 41.59
212J tsugcana 134 41.838
212J tsugcana 135 42.086
212J tsugcana 136 42.335
212J tsugcana 137 42.583
212J tsugcana 138 42.831
212J tsugcana 139 43.079
212J tsugcana 140 43.328
212J tsugcana 141 43.676
212J tsugcana 142 44.024
212J tsugcana 143 44.372
212J tsugcana 144 44.72
212J tsugcana 145 45.068
212J tsugcana 146 45.417
212J tsugcana 147 45.765
212J tsugcana 148 46.113
212J tsugcana 149 46.461
212J tsugcana 150 46.809
212J tsugcana 151 47.157
212J tsugcana 152 47.506
212J tsugcana 153 47.854
212J tsugcana 154 48.202
212J tsugcana 155 48.55
212J tsugcana 156 48.869
212J tsugcana 157 49.189
212J tsugcana 158 49.509
212J tsugcana 159 49.828
212J tsugcana 160 50.148
212J tsugcana 161 50.467
212J tsugcana 162 50.787
212J tsugcana 163 51.106
212J tsugcana 164 51.426
212J tsugcana 165 51.745
212J tsugcana 166 52.065
212J tsugcana 167 52.384
212J tsugcana 168 52.704
212J tsugcana 169 53.023
212J tsugcana 170 53.343
212J tsugcana 171 53.651
212J tsugcana 172 53.959
212J tsugcana 173 54.268
212J tsugcana 174 54.576
212J tsugcana 175 54.884
212J tsugcana 176 55.193
212J tsugcana 177 55.501
212J tsugcana 178 55.809
212J tsugcana 179 56.118
212J tsugcana 180 56.426
212J tsugcana 181 56.734
212J tsugcana 182 57.043
212J tsugcana 183 57.351
212J tsugcana 184 57.659
212J tsugcana 185 57.967
212J tsugcana 186 58.276
212J tsugcana 187 58.584
212J tsugcana 188 58.897
212J tsugcana 189 59.211
212J tsugcana 190 59.524
212J tsugcana 191 59.837
212J tsugcana 192 60.15
212J tsugcana 193 60.464
212J tsugcana 194 60.777
212J tsugcana 195 61.09
212J tsugcana 196 61.403
212J tsugcana 197 61.717
212J tsugcana 198 62.03
212J tsugcana 199 62.343
212J tsugcana 200 62.656
212J tsugcana 201 62.97
212J tsugcana 202 63.283
212J tsugcana 203 63.596
212J tsugcana 204 63.657
212J tsugcana 205 63.717
212J tsugcana 206 63.778
212J tsugcana 207 63.838
212J tsugcana 208 63.899
212J tsugcana 209 63.959
212J tsugcana 210 64.02
212J tsugcana 211 64.08
212J tsugcana 212 64.141
212J tsugcana 213 64.201
212J tsugcana 214 64.261
212J tsugcana 215 64.322
212J tsugcana 216 64.382
212J tsugcana 217 64.443
212J tsugcana 218 64.503
212J tsugcana 219 64.564
212J tsugcana 220 64.624
212J tsugcana 221 64.685
212J tsugcana 222 64.745
212J tsugcana 223 64.806
212J tsugcana 224 64.866
212J tsugcana 225 64.927
212J tsugcana 226 64.987
212J tsugcana 227 65.048
212J tsugcana 228 65.108
212J tsugcana 229 65.169
212J tsugcana 230 65.229
212J tsugcana 231 65.29
212J tsugcana 232 65.35
212J tsugcana 233 65.411
212J tsugcana 234 65.471
212J tsugcana 235 65.531
212J tsugcana 236 65.592
212J tsugcana 237 65.652
212J tsugcana 238 65.713
212J tsugcana 239 65.773
212J tsugcana 240 65.834
212J tsugcana 241 65.894
212J tsugcana 242 65.955
212J tsugcana 243 66.015
212J tsugcana 244 66.076
212J tsugcana 245 66.136
212J tsugcana 246 66.197
212J tsugcana 247 66.257
212J tsugcana 248 66.318
212J tsugcana 249 66.378
212J tsugcana 250 66.439
212J tsugcana 251 66.499
212J tsugcana 252 66.56
212J tsugcana 253 66.62
212J tsugcana 254 66.681
212J tsugcana 255 66.741
212J tsugcana 256 66.801
212J tsugcana 257 66.862
212J tsugcana 258 66.922
212J tsugcana 259 66.983
212J tsugcana 260 67.043
212J tsugcana 261 67.104
212J tsugcana 262 67.164
212J tsugcana 263 67.225
212J tsugcana 264 67.285
212J tsugcana 265 67.346
212J tsugcana 266 67.406
212J tsugcana 267 67.467
212J tsugcana 268 67.527
212J tsugcana 269 67.588
212J tsugcana 270 67.648
212J tsugcana 271 67.709
212J tsugcana 272 67.769
212J tsugcana 273 67.83
212J tsugcana 274 67.89
212J tsugcana 275 67.951
212J tsugcana 276 68.011
212J tsugcana 277 68.071
212J tsugcana 278 68.132
212J tsugcana 279 68.192
212J tsugcana 280 68.253
212J tsugcana 281 68.313
212J tsugcana 282 68.374
212J tsugcana 283 68.434
212J tsugcana 284 68.495
212J tsugcana 285 68.555
212J tsugcana 286 68.616
212J tsugcana 287 68.979
212J tsugcana 288 69.341
212J tsugcana 289 69.704
212J tsugcana 290 70.067
212J tsugcana 291 70.43
212J tsugcana 292 70.793
212J tsugcana 293 71.156
212J tsugcana 294 71.519
212J tsugcana 295 71.881
212J tsugcana 296 72.244
212J tsugcana 297 72.607
212J tsugcana 298 72.97
212J tsugcana 299 73.333
212J tsugcana 300 73.696
212J tsugcana 301 73.839
212J tsugcana 302 73.982
212J tsugcana 303 74.125
212J tsugcana 304 74.268
212J tsugcana 305 74.411
212J tsugcana 306 74.554
212J tsugcana 307 74.697
212J tsugcana 308 74.841
212J tsugcana 309 74.984
212J tsugcana 310 75.127
212J tsugcana 311 75.27
212J tsugcana 312 75.413
212J tsugcana 313 75.556
212J tsugcana 314 75.699
212J tsugcana 315 75.842
212J tsugcana 316 75.985
212J tsugcana 317 76.128
212J tsugcana 318 76.272
212J tsugcana 319 76.415
212J tsugcana 320 76.558
212J tsugcana 321 76.701
212J tsugcana 322 76.844
212J tsugcana 323 76.987
212J tsugcana 324 77.13
212J tsugcana 325 77.273
212J tsugcana 326 77.416
212J tsugcana 327 77.559
212J tsugcana 328 77.702
212J tsugcana 329 77.846
212J tsugcana 330 77.989
212J tsugcana 331 78.132
212J tsugcana 332 78.275
212J tsugcana 333 78.418
212J tsugcana 334 78.561
212J tsugcana 335 78.704
212J tsugcana 336 78.847
212J tsugcana 337 78.99
212J tsugcana 338 79.133
212J tsugcana 339 79.277
212J tsugcana 340 79.42
212J tsugcana 341 79.563
212J acerrubr 1 2.54
212J acerrubr 1 2.868
212J acerrubr 2 3.195
212J acerrubr 3 3.523
212J acerrubr 4 3.851
212J acerrubr 5 4.179
212J acerrubr 6 4.506
212J acerrubr 7 4.834
212J acerrubr 8 5.162
212J acerrubr 9 6.138
212J acerrubr 10 7.114
212J acerrubr 11 8.09
212J acerrubr 12 8.993
212J acerrubr 13 9.896
212J acerrubr 14 10.799
212J acerrubr 15 12.323
212J acerrubr 16 13.847
212J acerrubr 17 14.446
212J acerrubr 18 15.044
212J acerrubr 19 15.643
212J acerrubr 20 16.241
212J acerrubr 21 16.84
212J acerrubr 22 17.438
212J acerrubr 23 18.037
212J acerrubr 24 18.19
212J acerrubr 25 18.343
212J acerrubr 26 18.496
212J acerrubr 27 18.649
212J acerrubr 28 18.802
212J acerrubr 29 18.955
212J acerrubr 30 19.108
212J acerrubr 31 19.261
212J acerrubr 32 19.414
212J acerrubr 33 19.566
212J acerrubr 34 19.719
212J acerrubr 35 19.872
212J acerrubr 36 20.025
212J acerrubr 37 20.178
212J acerrubr 38 20.331
212J acerrubr 39 20.484
212J acerrubr 40 20.637
212J acerrubr 41 20.79
212J acerrubr 42 20.943
212J acerrubr 43 21.096
212J acerrubr 44 21.249
212J acerrubr 45 21.402
212J acerrubr 46 21.555
212J acerrubr 47 21.708
212J acerrubr 48 21.861
212J acerrubr 49 22.014
212J acerrubr 50 22.167
212J acerrubr 51 22.32
212J acerrubr 52 22.473
212J acerrubr 53 22.626
212J acerrubr 54 22.779
212J acerrubr 55 22.932
212J acerrubr 56 23.033
212J acerrubr 57 23.135
212J acerrubr 58 23.236
212J acerrubr 59 23.338
212J acerrubr 60 23.439
212J acerrubr 61 23.541
212J acerrubr 62 23.643
212J acerrubr 63 23.744
212J acerrubr 64 23.846
212J acerrubr 65 23.947
212J acerrubr 66 24.049
212J acerrubr 67 24.15
212J acerrubr 68 24.252
212J acerrubr 69 24.353
212J acerrubr 70 24.455
212J acerrubr 71 24.557
212J acerrubr 72 24.658
212J acerrubr 73 24.76
212J acerrubr 74 24.861
212J acerrubr 75 24.963
212J acerrubr 76 25.064
212J acerrubr 77 25.166
212J acerrubr 78 25.267
212J acerrubr 79 25.369
212J acerrubr 80 25.471
212J acerrubr 81 25.572
212J acerrubr 82 25.674
212J acerrubr 83 25.775
212J acerrubr 84 25.877
212J acerrubr 85 25.978
212J acerrubr 86 26.08
212J acerrubr 87 26.181
212J acerrubr 88 26.283
212J acerrubr 89 26.385
212J acerrubr 90 26.486
212J acerrubr 91 26.588
212J acerrubr 92 26.689
212J acerrubr 93 26.791
212J acerrubr 94 26.892
212J acerrubr 95 26.994
212J acerrubr 96 27.096
212J acerrubr 97 27.197
212J acerrubr 98 27.299
212J acerrubr 99 27.4
212J acerrubr 100 27.502
212J acerrubr 101 27.603
212J acerrubr 102 27.705
212J acerrubr 103 27.806
212J acerrubr 104 27.908
212J acerrubr 105 28.01
212J acerrubr 106 28.161
212J acerrubr 107 28.312
212J acerrubr 108 28.463
212J acerrubr 109 28.614
212J acerrubr 110 28.765
212J acerrubr 111 28.916
212J acerrubr 112 29.067
212J acerrubr 113 29.218
212J acerrubr 114 29.369
212J acerrubr 115 29.52
212J acerrubr 116 29.671
212J acerrubr 117 29.822
212J acerrubr 118 29.973
212J acerrubr 119 30.124
212J acerrubr 120 30.275
212J acerrubr 121 30.427
212J acerrubr 122 30.578
212J acerrubr 123 30.729
212J acerrubr 124 30.88
212J acerrubr 125 31.031
212J acerrubr 126 31.182
212J acerrubr 127 31.333
212J acerrubr 128 31.484
212J acerrubr 129 31.635
212J acerrubr 130 31.786
212J acerrubr 131 31.937
212J acerrubr 132 32.088
212J acerrubr 133 32.239
212J acerrubr 134 32.39
212J acerrubr 135 32.541
212J acerrubr 136 32.693
212J acerrubr 137 32.844
212J acerrubr 138 32.995
212J acerrubr 139 33.146
212J acerrubr 140 33.237
212J acerrubr 141 33.328
212J acerrubr 142 33.418
212J acerrubr 143 33.509
212J acerrubr 144 33.6
212J acerrubr 145 33.691
212J acerrubr 146 33.782
212J acerrubr 147 33.873
212J acerrubr 148 33.964
212J acerrubr 149 34.055
212J acerrubr 150 34.146
212J acerrubr 151 34.237
212J acerrubr 152 34.327
212J acerrubr 153 34.418
212J acerrubr 154 34.509
212J acerrubr 155 34.6
212J acerrubr 156 34.691
212J acerrubr 157 34.782
212J acerrubr 158 34.873
212J acerrubr 159 34.964
212J acerrubr 160 35.055
212J acerrubr 161 35.146
212J acerrubr 162 35.236
212J acerrubr 163 35.327
212J acerrubr 164 35.418
212J acerrubr 165 35.509
212J acerrubr 166 35.6
212J acerrubr 167 35.691
212J acerrubr 168 35.782
212J acerrubr 169 35.873
212J acerrubr 170 35.964
212J acerrubr 171 36.054
212J acerrubr 172 36.145
212J acerrubr 173 36.236
212J acerrubr 174 36.327
212J acerrubr 175 36.418
212J acerrubr 176 36.509
212J acerrubr 177 36.6
212J acerrubr 178 36.691
212J acerrubr 179 36.782
212J acerrubr 180 36.873
212J acerrubr 181 36.963
212J acerrubr 182 37.054
212J acerrubr 183 37.145
212J acerrubr 184 37.236
212J acerrubr 185 37.327
212J acerrubr 186 37.418
212J acerrubr 187 37.509
212J acerrubr 188 37.6
212J acerrubr 189 37.691
212J acerrubr 190 37.782
212J acerrubr 191 37.872
212J acerrubr 192 37.963
212J acerrubr 193 38.054
212J acerrubr 194 38.145
212J acerrubr 195 38.412
212J acerrubr 196 38.678
212J acerrubr 197 38.944
212J acerrubr 198 39.211
212J acerrubr 199 39.477
212J acerrubr 200 39.744
212J acerrubr 201 40.01
212J acerrubr 202 40.276
212J acerrubr 203 40.543
212J acerrubr 204 40.809
212J acerrubr 205 41.076
212J acerrubr 206 41.342
212J acerrubr 207 41.608
212J acerrubr 208 41.875
212J acerrubr 209 42.141
212J acerrubr 210 42.408
212J acerrubr 211 42.674
212J acerrubr 212 42.94
212J acerrubr 213 43.207
212J acerrubr 214 43.464
212J acerrubr 215 43.721
212J acerrubr 216 43.978
212J acerrubr 217 44.236
212J acerrubr 218 44.493
212J acerrubr 219 44.75
212J acerrubr 220 45.007
212J acerrubr 221 45.264
212J acerrubr 222 45.522
212J acerrubr 223 45.779
212J acerrubr 224 46.036
212J acerrubr 225 46.293
212J acerrubr 226 46.55
212J acerrubr 227 46.808
212J acerrubr 228 47.065
212J acerrubr 229 47.322
212J acerrubr 230 47.579
212J acerrubr 231 47.836
212J acerrubr 232 48.093
212J acerrubr 233 48.351
212J acerrubr 234 48.664
212J acerrubr 235 48.977
212J acerrubr 236 49.291
212J acerrubr 237 49.604
212J acerrubr 238 49.918
212J acerrubr 239 50.231
212J acerrubr 240 50.544
212J acerrubr 241 50.858
212J acerrubr 242 51.171
212J acerrubr 243 51.485
212J acerrubr 244 51.798
212J acerrubr 245 52.111
212J acerrubr 246 52.425
212J acerrubr 247 52.738
212J acerrubr 248 53.051
212J acerrubr 249 53.365
212J acerrubr 250 53.678
212J acerrubr 251 53.992
212J acerrubr 252 54.305
212J acerrubr 253 54.618
212J acerrubr 254 54.932
212J acerrubr 255 55.245
212J acerrubr 256 55.559
212J acerrubr 257 55.872
212J acerrubr 258 56.185
212J acerrubr 259 56.499
212J acerrubr 260 56.812
212J acerrubr 261 57.126
212J acerrubr 262 57.439
212J acerrubr 263 57.752
212J acerrubr 264 58.066
212J acerrubr 265 58.379
212J acerrubr 266 58.692
212J acerrubr 267 58.9
212J acerrubr 268 59.108
212J acerrubr 269 59.316
212J acerrubr 270 59.523
212J acerrubr 271 59.731
212J acerrubr 272 59.939
212J acerrubr 273 60.147
212J acerrubr 274 60.354
212J acerrubr 275 60.562
212J acerrubr 276 60.77
212J acerrubr 277 60.978
212J acerrubr 278 61.185
212J acerrubr 279 61.393
212J acerrubr 280 61.601
212J acerrubr 281 61.809
212J acerrubr 282 62.016
212J acerrubr 283 62.224
212J acerrubr 284 62.432
212J acerrubr 285 62.64
212J acerrubr 286 62.847
212J acerrubr 287 63.055
212J acerrubr 288 63.263
212J acerrubr 289 63.471
212J acerrubr 290 63.678
212J acerrubr 291 63.886
212J acerrubr 292 64.094
212J acerrubr 293 64.302
212J acersacc 1 2.54
212J acersacc 1 2.89
212J acersacc 2 3.24
212J acersacc 3 3.59
212J acersacc 4 3.94
212J acersacc 5 4.29
212J acersacc 6 4.64
212J acersacc 7 4.99
212J acersacc 8 5.34
212J acersacc 9 5.898
212J acersacc 10 6.457
212J acersacc 11 7.016
212J acersacc 12 7.575
212J acersacc 13 8.134
212J acersacc 14 8.807
212J acersacc 15 9.481
212J acersacc 16 10.155
212J acersacc 17 10.828
212J acersacc 18 11.35
212J acersacc 19 11.871
212J acersacc 20 12.392
212J acersacc 21 12.914
212J acersacc 22 13.23
212J acersacc 23 13.547
212J acersacc 24 13.863
212J acersacc 25 14.18
212J acersacc 26 14.496
212J acersacc 27 14.813
212J acersacc 28 15.13
212J acersacc 29 15.446
212J acersacc 30 15.763
212J acersacc 31 16.079
212J acersacc 32 16.396
212J acersacc 33 16.712
212J acersacc 34 17.029
212J acersacc 35 17.345
212J acersacc 36 17.662
212J acersacc 37 17.978
212J acersacc 38 18.06
212J acersacc 39 18.141
212J acersacc 40 18.223
212J acersacc 41 18.304
212J acersacc 42 18.386
212J acersacc 43 18.467
212J acersacc 44 18.549
212J acersacc 45 18.63
212J acersacc 46 18.712
212J acersacc 47 18.793
212J acersacc 48 18.875
212J acersacc 49 18.956
212J acersacc 50 19.037
212J acersacc 51 19.119
212J acersacc 52 19.2
212J acersacc 53 19.282
212J acersacc 54 19.363
212J acersacc 55 19.445
212J acersacc 56 19.526
212J acersacc 57 19.608
212J acersacc 58 19.689
212J acersacc 59 19.771
212J acersacc 60 19.852
212J acersacc 61 19.933
212J acersacc 62 20.015
212J acersacc 63 20.096
212J acersacc 64 20.178
212J acersacc 65 20.259
212J acersacc 66 20.341
212J acersacc 67 20.422
212J acersacc 68 20.504
212J acersacc 69 20.585
212J acersacc 70 20.667
212J acersacc 71 20.748
212J acersacc 72 20.83
212J acersacc 73 20.911
212J acersacc 74 20.992
212J acersacc 75 21.074
212J acersacc 76 21.155
212J acersacc 77 21.237
212J acersacc 78 21.318
212J acersacc 79 21.4
212J acersacc 80 21.481
212J acersacc 81 21.563
212J acersacc 82 21.644
212J acersacc 83 21.726
212J acersacc 84 21.807
212J acersacc 85 21.888
212J acersacc 86 21.97
212J acersacc 87 22.051
212J acersacc 88 22.133
212J acersacc 89 22.214
212J acersacc 90 22.296
212J acersacc 91 22.377
212J acersacc 92 22.459
212J acersacc 93 22.54
212J acersacc 94 22.622
212J acersacc 95 22.703
212J acersacc 96 22.784
212J acersacc 97 22.866
212J acersacc 98 22.998
212J acersacc 99 23.131
212J acersacc 100 23.263
212J acersacc 101 23.395
212J acersacc 102 23.528
212J acersacc 103 23.66
212J acersacc 104 23.792
212J acersacc 105 23.925
212J acersacc 106 24.057
212J acersacc 107 24.189
212J acersacc 108 24.322
212J acersacc 109 24.454
212J acersacc 110 24.587
212J acersacc 111 24.719
212J acersacc 112 24.851
212J acersacc 113 24.984
212J acersacc 114 25.116
212J acersacc 115 25.248
212J acersacc 116 25.381
212J acersacc 117 25.513
212J acersacc 118 25.645
212J acersacc 119 25.778
212J acersacc 120 25.91
212J acersacc 121 26.042
212J acersacc 122 26.175
212J acersacc 123 26.307
212J acersacc 124 26.439
212J acersacc 125 26.572
212J acersacc 126 26.704
212J acersacc 127 26.837
212J acersacc 128 26.969
212J acersacc 129 27.101
212J acersacc 130 27.234
212J acersacc 131 27.366
212J acersacc 132 27.498
212J acersacc 133 27.631
212J acersacc 134 27.763
212J acersacc 135 27.895
212J acersacc 136 28.028
212J acersacc 137 28.179
212J acersacc 138 28.329
212J acersacc 139 28.48
212J acersacc 140 28.631
212J acersacc 141 28.782
212J acersacc 142 28.933
212J acersacc 143 29.084
212J acersacc 144 29.235
212J acersacc 145 29.386
212J acersacc 146 29.537
212J acersacc 147 29.688
212J acersacc 148 29.838
212J acersacc 149 29.989
212J acersacc 150 30.14
212J acersacc 151 30.291
212J acersacc 152 30.442
